"en"	"Stadio_San_Paolo"	"Stadio_San_Paolo"
"en"	"Saepinum"	"Saepinum"
"en"	"Hohe_Tauern"	"Alti_Tauri"
"en"	"Stadio_Mario_Rigamonti"	"Stadio_Mario_Rigamonti"
"en"	"Equestrian_Statue_of_Marcus_Aurelius"	"Statua_equestre_di_Marco_Aurelio"
"en"	"International_E-road_network"	"Strade_europee"
"en"	"Rosengarten_group"	"Gruppo_del_Catinaccio"
"en"	"Castello_del_Catajo"	"Castello_del_Catajo"
"en"	"Austria"	"Austria"
"en"	"Santo_Stefano_di_Sessanio"	"Santo_Stefano_di_Sessanio"
"en"	"Ötztal_Alps"	"Alpi_Venoste"
"en"	"Roman_Forum"	"Foro_Romano"
"en"	"Lacus_Curtius"	"Lacus_Curtius"
"en"	"Brenner_Railway"	"Ferrovia_del_Brennero"
"en"	"Monte_Mutria"	"Monte_Mutria"
"en"	"Grotta_dello_Smeraldo"	"Grotta_dello_Smeraldo"
"en"	"Palazzo_delle_Albere"	"Palazzo_delle_Albere"
"en"	"Carinthia_(state)"	"Carinzia"
"en"	"Dolomites"	"Dolomiti"
"en"	"Pylons_of_Messina"	"Piloni_dello_Stretto"
"en"	"Zillertal_Alps"	"Alpi_della_Zillertal"
"en"	"Giardino_dei_Tarocchi"	"Giardino_dei_Tarocchi"
"en"	"Montalto_di_Castro_Photovoltaic_Power_Station"	"Parco_fotovoltaico_di_Montalto_di_Castro"
"en"	"European_Union"	"Unione_europea"
"en"	"McDonnell_Douglas_DC-9"	"Douglas_DC-9"
"en"	"European_route_E35"	"Strada_europea_E35"
"en"	"Adamello-Presanella_Alps"	"Alpi_dell'Adamello_e_della_Presanella"
"en"	"Montemassi"	"Montemassi"
"en"	"Fontana_dei_Quattro_Fiumi"	"Fontana_dei_Quattro_Fiumi"
"en"	"Stadio_Angelo_Massimino"	"Stadio_Angelo_Massimino"
"en"	"Sella_group"	"Gruppo_del_Sella"
"en"	"Gambugliano"	"Gambugliano"
"en"	"Venetian_Lagoon"	"Laguna_di_Venezia"
"en"	"Adige"	"Adige"
"en"	"Fertilia_Airport"	"Aeroporto_di_Alghero-Fertilia"
"en"	"Adda_(river)"	"Adda"
"en"	"Alps"	"Alpi"
"en"	"Monte_Miletto"	"Monte_Miletto"
"en"	"Vatican_City"	"Città_del_Vaticano"
"en"	"San_Marino"	"San_Marino"
"en"	"Lago_di_Giacopiane"	"Lago_di_Giacopiane"
"en"	"Palazzo_del_Viminale"	"Palazzo_del_Viminale"
"en"	"Verona_Villafranca_Airport"	"Aeroporto_di_Verona-Villafranca"
"en"	"Nola"	"Nola"
"en"	"Drava"	"Drava"
"en"	"Archimede_solar_power_plant"	"Centrale_solare_termodinamica_Archimede"
"en"	"Oglio"	"Oglio"
"en"	"Mount_Vesuvius"	"Vesuvio"
"en"	"Granieri"	"Granieri"
"en"	"Castelsardo_Cathedral"	"Concattedrale_di_Sant'Antonio_abate"
"en"	"Casmene"	"Casmene"
"en"	"Lago_di_Ortiglieto"	"Lago_di_Ortiglieto"
"en"	"Val_Bregaglia"	"Val_Bregaglia"
"en"	"Bolzano_Airport"	"Aeroporto_di_Bolzano"
"en"	"Marmolada"	"Marmolada"
"en"	"Horace's_Villa"	"Villa_di_Orazio"
"en"	"Megara_Hyblaea"	"Megara_Hyblaea"
"en"	"Genoa_Cristoforo_Colombo_Airport"	"Aeroporto_di_Genova-Sestri"
"en"	"Bolzano/Bozen_railway_station"	"Stazione_di_Bolzano"
"en"	"Column_of_Marcus_Aurelius"	"Colonna_di_Marco_Aurelio"
"en"	"Basilica_of_Santa_Maria_degli_Angeli"	"Basilica_di_Santa_Maria_degli_Angeli"
"en"	"Florence"	"Firenze"
"en"	"Trajan's_Column"	"Colonna_Traiana"
"en"	"San_Siro"	"Stadio_Giuseppe_Meazza"
"en"	"Latemar"	"Latemar"
"en"	"E5_European_long_distance_path"	"Sentiero_europeo_E5"
"en"	"Livigno_Alps"	"Alpi_di_Livigno"
"en"	"Soriano_nel_Cimino"	"Soriano_nel_Cimino"
"en"	"Forum_of_Augustus"	"Foro_di_Augusto"
"en"	"Ciampino_railway_station"	"Stazione_di_Ciampino"
"en"	"Basilica_of_Maxentius"	"Basilica_di_Massenzio"
"en"	"Aquarium_of_Genoa"	"Acquario_di_Genova"
"en"	"Lecce_Cathedral"	"Duomo_di_Lecce"
"en"	"Cinque_Torri"	"Cinque_Torri"
"en"	"Pinacoteca_di_Brera"	"Pinacoteca_di_Brera"
"en"	"Lockheed_F-104_Starfighter"	"Lockheed_F-104_Starfighter"
"en"	"Ofanto"	"Ofanto"
"en"	"Giardino_Botanico_Litoraneo_di_Porto_Caleri"	"Giardino_botanico_litoraneo_di_Porto_Caleri"
"en"	"Valle_dei_Templi"	"Valle_dei_Templi"
"en"	"Linate_Airport"	"Aeroporto_di_Milano-Linate"
"en"	"Segesta"	"Segesta"
"en"	"Chiese"	"Chiese_(fiume)"
"en"	"Portonaccio_(Veio)"	"Santuario_di_Portonaccio"
"en"	"Stadio_Dino_Manuzzi"	"Stadio_Dino_Manuzzi"
"en"	"Stadio_Olimpico_di_Torino"	"Stadio_Olimpico_(Torino)"
"en"	"Stadio_Sant'Elia"	"Stadio_Sant'Elia"
"en"	"Stadio_Olimpico"	"Stadio_Olimpico_(Roma)"
"en"	"Battle_of_Cannae"	"Battaglia_di_Canne"
"en"	"Verziere_Column"	"Colonna_del_Verziere"
"en"	"Basilica_Aemilia"	"Basilica_Emilia"
"en"	"Rocca_Malatestiana"	"Rocca_Malatestiana"
"en"	"Arch_of_Constantine"	"Arco_di_Costantino"
"en"	"Villa_Romana_di_Patti"	"Villa_di_Patti"
"en"	"Rosengartenspitze"	"Cima_Catinaccio"
"en"	"Lago_delle_Lame"	"Lago_delle_Lame"
"en"	"Baptistry_(Pisa)"	"Battistero_di_San_Giovanni_(Pisa)"
"en"	"Stubai_Alps"	"Alpi_dello_Stubai"
"en"	"European_route_E25"	"Strada_europea_E25"
"en"	"Leaning_Tower_of_Pisa"	"Torre_pendente_di_Pisa"
"en"	"Nardò_Ring"	"Pista_di_Nardò"
"en"	"House_of_the_Vestals"	"Casa_delle_Vestali"
"en"	"Naples"	"Napoli"
"en"	"Pizzo_Cavregasco"	"Pizzo_Cavregasco"
"en"	"Sexten_Dolomites"	"Dolomiti_di_Sesto"
"en"	"Po_(river)"	"Po"
"en"	"Monte_Solaro"	"Monte_Solaro"
"en"	"Foibe_killings"	"Massacri_delle_foibe"
"en"	"Stadio_Via_del_Mare"	"Stadio_Via_del_Mare"
"en"	"Porta_Maggiore"	"Porta_Maggiore"
"en"	"Villa_San_Michele"	"Villa_San_Michele_(Capri)"
"en"	"Ancient_theatre_of_Taormina"	"Teatro_antico_di_Taormina"
"en"	"Ca'_Rezzonico"	"Ca'_Rezzonico"
"en"	"Avella"	"Avella"
"en"	"Garbagnate_Milanese"	"Garbagnate_Milanese"
"en"	"Alghero_Cathedral"	"Cattedrale_di_Santa_Maria_(Alghero)"
"en"	"Vigna_Randanini"	"Catacombe_di_Roma"
"en"	"Aurelian_Walls"	"Mura_aureliane"
"en"	"Camera_degli_Sposi"	"Camera_degli_Sposi"
"en"	"Via_Francigena"	"Via_Francigena"
"en"	"Santi_Luca_e_Martina"	"Chiesa_dei_Santi_Luca_e_Martina"
"en"	"Fordongianus"	"Fordongianus"
"en"	"Orvieto_Funicular"	"Funicolare_di_Orvieto"
"en"	"Giordano_Bruno"	"Giordano_Bruno"
"en"	"Bernina_Range"	"Massiccio_del_Bernina"
"en"	"Dora_Baltea"	"Dora_Baltea"
"en"	"Mutignano"	"Mutignano"
"en"	"Bastia_Umbra"	"Bastia_Umbra"
"en"	"Milan–Bologna_high-speed_railway"	"Ferrovia_Milano-Bologna_(alta_velocità)"
"en"	"Fountain_of_Neptune,_Rome"	"Fontana_del_Nettuno_(Roma)"
"en"	"Carnic_Alps"	"Alpi_Carniche"
"en"	"Laveno-Mombello"	"Laveno-Mombello"
"en"	"Brescia_Airport"	"Aeroporto_di_Brescia-Montichiari"
"en"	"Monte_Civetta"	"Monte_Civetta"
"nl"	"Cuvignonepas"	"Passo_del_Cuvignone"
"nl"	"Figline_Valdarno"	"Figline_Valdarno"
"nl"	"Koruška_(austrijska_savezna_država)"	"Carinzia"
"nl"	"Museo_Tridentino_di_Scienze_Naturali"	"Museo_tridentino_di_scienze_naturali"
"no"	"Koruška_(austrijska_savezna_država)"	"Carinzia"
"no"	"Grande_Traversata_delle_Alpi"	"Grande_Traversata_delle_Alpi"
"hr"	"Koruška_(austrijska_savezna_država)"	"Carinzia"
"hr"	"Dvorac_Miramare_kraj_Trsta"	"Castello_di_Miramare"
"de"	"Gailitz_(Fluss)"	"Slizza"
"de"	"Civetta"	"Monte_Civetta"
"de"	"Villa_Farnese"	"Palazzo_Farnese_(Caprarola)"
"de"	"Bosconero_(Gebirge)"	"Gruppo_del_Bosconero"
"de"	"Umbrailpass"	"Giogo_di_Santa_Maria"
"de"	"Vibo_Valentia"	"Vibo_Valentia"
"de"	"Bahnstrecke_Salerno–Reggio_di_Calabria"	"Ferrovia_Tirrenica_Meridionale"
"de"	"Carrefour_(Unternehmen)"	"Carrefour"
"de"	"Madonna_dell’Orto"	"Chiesa_della_Madonna_dell'Orto"
"de"	"Luganersee"	"Lago_di_Lugano"
"de"	"Salina_(Insel)"	"Isola_di_Salina"
"de"	"Saas-Almagell"	"Saas-Almagell"
"de"	"Haderburg"	"Castello_di_Salorno"
"de"	"Mayrhofen"	"Mayrhofen"
"de"	"Schweizerischer_Nationalpark"	"Parco_nazionale_svizzero"
"de"	"Roen"	"Monte_Roen"
"de"	"Burg_Taufers"	"Castello_di_Tures"
"de"	"Rambach"	"Rio_Ram"
"de"	"Ried-Brig"	"Ried-Brig"
"de"	"Bergamasker_Alpen"	"Alpi_Orobie"
"de"	"Nonsberggruppe"	"Alpi_della_Val_di_Non"
"de"	"Kesselkogel"	"Catinaccio_d'Antermoia"
"de"	"Schloss_Klebenstein"	"Castel_Sant'Antonio"
"de"	"Ardeatinische_Höhlen"	"Eccidio_delle_Fosse_Ardeatine"
"de"	"Messner_Mountain_Museum"	"Messner_Mountain_Museum"
"de"	"Rudolfsbahn"	"Ferrovia_Rudolfiana"
"de"	"Archäologische_Stätten_von_Agrigent"	"Valle_dei_Templi"
"de"	"San_Moisè"	"Chiesa_di_San_Moisè"
"de"	"Kaunertal_(Gemeinde)"	"Kaunertal_(comune)"
"de"	"Südtirol"	"Provincia_autonoma_di_Bolzano"
"de"	"Zernez"	"Zernez"
"de"	"Gardaseeberge"	"Prealpi_Gardesane"
"de"	"Obertilliach"	"Obertilliach"
"de"	"Etsch"	"Adige"
"de"	"Segesta"	"Segesta"
"de"	"Burgruine_Treuenstein"	"Torre_Druso"
"de"	"Seilbahn_Jenesien"	"Funivia_di_San_Genesio"
"de"	"Land_Salzburg"	"Salisburghese"
"de"	"Stubaier_Alpen"	"Alpi_dello_Stubai"
"de"	"Montepulciano_(Toskana)"	"Montepulciano"
"de"	"Fanesgruppe"	"Gruppo_di_Fanis"
"de"	"Rosskopf_(Stubaier_Alpen)"	"Monte_Cavallo_(Vipiteno)"
"de"	"Tribulaun"	"Tribulaun"
"de"	"Bezirk_Zell_am_See"	"Distretto_di_Zell_am_See"
"de"	"Ortler-Alpen"	"Gruppo_Ortles-Cevedale"
"de"	"Bozen"	"Bolzano"
"de"	"Drauradweg"	"Ciclabile_della_Drava"
"de"	"Pragser_Dolomiten"	"Dolomiti_di_Braies"
"de"	"Haselburg"	"Castel_Flavon"
"de"	"Rosengartenspitze"	"Cima_Catinaccio"
"de"	"Brandberg_(Tirol)"	"Brandberg_(Tirolo)"
"de"	"Tomba_delle_Leonesse"	"Tomba_delle_Leonesse"
"de"	"Burg_Wolkenstein_(Südtirol)"	"Castel_Wolkenstein"
"de"	"Grande_Traversata_delle_Alpi"	"Grande_Traversata_delle_Alpi"
"de"	"Kirchbach_(Kärnten)"	"Kirchbach_(Carinzia)"
"de"	"Ca’_d’Oro"	"Ca'_d'Oro"
"de"	"Spöl"	"Aqua_Granda"
"de"	"Pala_(Dolomiten)"	"Pale_di_San_Martino"
"de"	"Maria_Weißenstein"	"Santuario_di_Pietralba"
"de"	"Kanton_Graubünden"	"Cantone_dei_Grigioni"
"de"	"Pyrgi"	"Pyrgi"
"de"	"San_Zan_Degolà"	"Chiesa_di_San_Zan_Degolà"
"de"	"Santo_Stefano_(Venedig)"	"Chiesa_di_Santo_Stefano_(Venezia)"
"de"	"Schiara"	"Gruppo_della_Schiara"
"de"	"Livigno-Alpen"	"Alpi_di_Livigno"
"de"	"Rittnerbahn"	"Ferrovia_del_Renon"
"de"	"Centovallibahn"	"Ferrovia_Domodossola-Locarno"
"de"	"St._Jakob_in_Defereggen"	"Sankt_Jakob_in_Defereggen"
"de"	"Lago_di_Lei"	"Val_di_Lei"
"de"	"Martell_(Südtirol)"	"Martello_(Italia)"
"de"	"Val_Müstair_(Tal)"	"Val_Monastero"
"de"	"Missian"	"Missiano"
"de"	"Schloss_Boymont"	"Castel_Boymont"
"de"	"Burg_Hocheppan"	"Castel_d'Appiano"
"de"	"St._Prokulus_(Naturns)"	"Chiesa_di_San_Procolo_(Naturno)"
"de"	"San_Simeone_Piccolo"	"Chiesa_di_San_Simeon_Piccolo"
"de"	"Europäischer_Fernwanderweg_E5"	"Sentiero_europeo_E5"
"de"	"Gries_am_Brenner"	"Gries_am_Brenner"
"de"	"Laboratori_Nazionali_del_Gran_Sasso"	"Laboratori_nazionali_del_Gran_Sasso"
"de"	"Europäischer_Fernwanderweg_E1"	"Sentiero_europeo_E1"
"de"	"Flugplatz_Toblach"	"Aeroporto_di_Dobbiaco"
"de"	"Museo_Civico_di_Storia_Naturale_di_Milano"	"Museo_civico_di_storia_naturale_(Milano)"
"de"	"Reckingen-Gluringen"	"Reckingen-Gluringen"
"de"	"San_Zulian"	"Chiesa_di_San_Zulian"
"de"	"Gschnitz"	"Gschnitz"
"de"	"Val_Müstair"	"Val_Müstair_(Svizzera)"
"de"	"Eppaner_Eislöcher"	"Biotopo_Buche_di_ghiaccio"
"de"	"Texelgruppe"	"Gruppo_Tessa"
"de"	"Venedigergruppe"	"Gruppo_del_Venediger"
"de"	"Markusdom"	"Basilica_di_San_Marco"
"de"	"Eppan"	"Appiano_sulla_Strada_del_Vino"
"de"	"Zermatt"	"Zermatt"
"de"	"Villgratner_Berge"	"Monti_del_Villgraten"
"de"	"Bergell"	"Val_Bregaglia"
"de"	"Porta_Metronia"	"Porta_Metronia"
"de"	"Schnalskamm"	"Cresta_di_Senales"
"de"	"Alpenwall_in_Südtirol"	"Vallo_Alpino_in_Alto_Adige"
"de"	"Obernberg_am_Brenner"	"Obernberg_am_Brenner"
"de"	"Passo_del_Vivione"	"Passo_del_Vivione"
"de"	"Aniene"	"Aniene"
"de"	"Sobretta-Gavia-Gruppe"	"Gruppo_Sobretta-Gavia"
"de"	"Mals"	"Malles_Venosta"
"de"	"Morteratschgletscher"	"Ghiacciaio_del_Morteratsch"
"de"	"Zillertaler_Alpen"	"Alpi_della_Zillertal"
"de"	"Laaser_Marmorbahn"	"Ferrovia_marmifera_di_Lasa"
